,date,experiment,cell,kymograph,interval,time,region,tubb_mass,tubb_frac
11,220408,3,18,122,0,11,retrograde,19963,0.9483610451306413
12,220408,3,18,122,0,12,retrograde,10552,0.8139463128663993
13,220408,3,18,122,0,13,retrograde,13251,0.9025951910632791
14,220408,3,18,122,0,14,retrograde,4967,0.7198550724637681
15,220408,3,18,122,0,15,retrograde,7369,0.7633896198073138
16,220408,3,18,122,0,16,retrograde,11356,0.8738745671412081
17,220408,3,18,122,0,17,retrograde,11442,0.8345733041575493
18,220408,3,18,122,0,18,retrograde,8995,0.7266338153324178
19,220408,3,18,122,0,19,retrograde,6771,0.7504987807581468
20,220408,3,18,122,0,20,retrograde,15284,0.8476982806433722
21,220408,3,18,122,0,21,retrograde,13222,0.8222636815920398
22,220408,3,18,122,0,22,retrograde,13693,0.7580689807894592
23,220408,3,18,122,0,23,retrograde,12919,0.7117514186546195
24,220408,3,18,122,0,24,retrograde,0,
0,220408,3,18,122,0,0,anterograde,6405,0.10626472442512526
1,220408,3,18,122,0,1,anterograde,0,
2,220408,3,18,122,0,2,anterograde,3609,0.20200380611216837
3,220408,3,18,122,0,3,anterograde,1934,0.10054065294239967
4,220408,3,18,122,0,4,anterograde,3592,0.2716889796535814
5,220408,3,18,122,0,5,anterograde,1157,0.07950797141286421
6,220408,3,18,122,0,6,anterograde,1406,0.10093323761665471
7,220408,3,18,122,0,7,anterograde,1353,0.08736359527345515
8,220408,3,18,122,0,8,anterograde,2097,0.14217913078852804
9,220408,3,18,122,0,9,anterograde,2157,0.15435809360240446
10,220408,3,18,122,0,10,anterograde,1703,0.11723805589976594
11,220408,3,18,122,0,11,anterograde,1087,0.05163895486935867
12,220408,3,18,122,0,12,anterograde,2412,0.18605368713360074
13,220408,3,18,122,0,13,anterograde,1430,0.09740480893672093
14,220408,3,18,122,0,14,anterograde,1862,0.2698550724637681
15,220408,3,18,122,0,15,anterograde,2284,0.2366103801926862
16,220408,3,18,122,0,16,anterograde,1502,0.1155829165063486
17,220408,3,18,122,0,17,anterograde,2020,0.1473377097009482
18,220408,3,18,122,0,18,anterograde,3384,0.27336618466758217
19,220408,3,18,122,0,19,anterograde,2162,0.23963644424739525
20,220408,3,18,122,0,20,anterograde,2746,0.15230171935662784
21,220408,3,18,122,0,21,anterograde,2608,0.16218905472636816
22,220408,3,18,122,0,22,anterograde,4370,0.2419310192105409
23,220408,3,18,122,0,23,anterograde,5232,0.2882485813453804
24,220408,3,18,122,0,24,anterograde,0,
0,220408,3,18,122,0,0,stationary,14353,0.2381292099412682
1,220408,3,18,122,0,1,stationary,0,
2,220408,3,18,122,0,2,stationary,0,0.0
3,220408,3,18,122,0,3,stationary,0,0.0
4,220408,3,18,122,0,4,stationary,20,0.001512744875576734
5,220408,3,18,122,0,5,stationary,178,0.01223199560197911
6,220408,3,18,122,0,6,stationary,0,0.0
7,220408,3,18,122,0,7,stationary,0,0.0
8,220408,3,18,122,0,8,stationary,0,0.0
9,220408,3,18,122,0,9,stationary,30,0.0021468441391155
10,220408,3,18,122,0,10,stationary,0,0.0
11,220408,3,18,122,0,11,stationary,0,0.0
12,220408,3,18,122,0,12,stationary,0,0.0
13,220408,3,18,122,0,13,stationary,0,0.0
14,220408,3,18,122,0,14,stationary,71,0.010289855072463768
15,220408,3,18,122,0,15,stationary,0,0.0
16,220408,3,18,122,0,16,stationary,137,0.010542516352443248
17,220408,3,18,122,0,17,stationary,248,0.018088986141502554
18,220408,3,18,122,0,18,stationary,0,0.0
19,220408,3,18,122,0,19,stationary,89,0.009864774994457991
20,220408,3,18,122,0,20,stationary,0,0.0
21,220408,3,18,122,0,21,stationary,250,0.01554726368159204
22,220408,3,18,122,0,22,stationary,0,0.0
23,220408,3,18,122,0,23,stationary,0,0.0
24,220408,3,18,122,0,24,stationary,0,
0,220408,3,18,122,1,0,retrograde,36539,0.39877113141036136
1,220408,3,18,122,1,1,retrograde,38984,0.47342854367045567
2,220408,3,18,122,1,2,retrograde,42328,0.5461536476478026
3,220408,3,18,122,1,3,retrograde,42443,0.6172988539182035
4,220408,3,18,122,1,4,retrograde,40538,0.5503020430326478
5,220408,3,18,122,1,5,retrograde,0,
6,220408,3,18,122,1,6,retrograde,42711,0.5444290066410881
7,220408,3,18,122,1,7,retrograde,39408,0.5388612372148991
8,220408,3,18,122,1,8,retrograde,0,
9,220408,3,18,122,1,9,retrograde,44356,0.5558535301636632
10,220408,3,18,122,1,10,retrograde,32130,0.47318890737986186
11,220408,3,18,122,1,11,retrograde,26765,0.3559222862006144
12,220408,3,18,122,1,12,retrograde,18622,0.27745165231383534
13,220408,3,18,122,1,13,retrograde,0,
14,220408,3,18,122,1,14,retrograde,12743,0.20043727192651314
15,220408,3,18,122,1,15,retrograde,7703,0.14409173385211096
16,220408,3,18,122,1,16,retrograde,2479,0.05414200537270404
17,220408,3,18,122,1,17,retrograde,1144,0.027733333333333332
18,220408,3,18,122,1,18,retrograde,1793,0.0490856329391152
19,220408,3,18,122,1,19,retrograde,6009,0.14213402086240745
20,220408,3,18,122,1,20,retrograde,4226,0.12418454305024978
21,220408,3,18,122,1,21,retrograde,3638,0.13621386850381909
22,220408,3,18,122,1,22,retrograde,7881,0.29586665164996057
23,220408,3,18,122,1,23,retrograde,8337,0.24914828760982607
24,220408,3,18,122,1,24,retrograde,7793,0.2304189704621389
0,220408,3,18,122,1,0,anterograde,36845,0.40211068548167067
1,220408,3,18,122,1,1,anterograde,37931,0.4606407267074711
2,220408,3,18,122,1,2,anterograde,24408,0.31493380815978944
3,220408,3,18,122,1,3,anterograde,15134,0.22011169934260283
4,220408,3,18,122,1,4,anterograde,17705,0.24034480418109008
5,220408,3,18,122,1,5,anterograde,0,
6,220408,3,18,122,1,6,anterograde,27284,0.3477839670622427
7,220408,3,18,122,1,7,anterograde,27619,0.3776595744680851
8,220408,3,18,122,1,8,anterograde,0,
9,220408,3,18,122,1,9,anterograde,29305,0.3672397804456252
10,220408,3,18,122,1,10,anterograde,29039,0.4276667501215004
11,220408,3,18,122,1,11,anterograde,38742,0.5151930211837923
12,220408,3,18,122,1,12,anterograde,43423,0.6469650466342859
13,220408,3,18,122,1,13,anterograde,0,
14,220408,3,18,122,1,14,anterograde,45671,0.7183685667547502
15,220408,3,18,122,1,15,anterograde,39580,0.7403804784975402
16,220408,3,18,122,1,16,anterograde,41285,0.9016751479677638
17,220408,3,18,122,1,17,anterograde,38270,0.9277575757575758
18,220408,3,18,122,1,18,anterograde,33396,0.914257555847569
19,220408,3,18,122,1,19,anterograde,34410,0.8139177330463373
20,220408,3,18,122,1,20,anterograde,26093,0.7667646194534234
21,220408,3,18,122,1,21,anterograde,21665,0.8111801707353602
22,220408,3,18,122,1,22,anterograde,16845,0.632391035026467
23,220408,3,18,122,1,23,anterograde,21530,0.6434164126471819
24,220408,3,18,122,1,24,anterograde,24534,0.7254072913278732
0,220408,3,18,122,1,0,stationary,18245,0.199118183107968
1,220408,3,18,122,1,1,stationary,5429,0.06593072962207325
2,220408,3,18,122,1,2,stationary,10766,0.13891254419240795
3,220408,3,18,122,1,3,stationary,11179,0.16258944673919368
4,220408,3,18,122,1,4,stationary,15422,0.20935315278626213
5,220408,3,18,122,1,5,stationary,0,
6,220408,3,18,122,1,6,stationary,8456,0.10778702629666925
7,220408,3,18,122,1,7,stationary,6105,0.08347918831701581
8,220408,3,18,122,1,8,stationary,0,
9,220408,3,18,122,1,9,stationary,6137,0.07690668939071155
10,220408,3,18,122,1,10,stationary,6732,0.09914434249863772
11,220408,3,18,122,1,11,stationary,9692,0.1288846926155933
12,220408,3,18,122,1,12,stationary,5073,0.07558330105187878
13,220408,3,18,122,1,13,stationary,0,
14,220408,3,18,122,1,14,stationary,5162,0.08119416131873664
15,220408,3,18,122,1,15,stationary,6176,0.11552778765034886
16,220408,3,18,122,1,16,stationary,2023,0.044182846659532184
17,220408,3,18,122,1,17,stationary,1836,0.04450909090909091
18,220408,3,18,122,1,18,stationary,1339,0.036656811213315814
19,220408,3,18,122,1,19,stationary,1858,0.04394824609125529
20,220408,3,18,122,1,20,stationary,3711,0.10905083749632677
21,220408,3,18,122,1,21,stationary,1405,0.052605960760820726
22,220408,3,18,122,1,22,stationary,1911,0.07174231332357248
23,220408,3,18,122,1,23,stationary,3595,0.10743529974299205
24,220408,3,18,122,1,24,stationary,1494,0.04417373820998788
0,220408,3,20,117,0,0,retrograde,0,
1,220408,3,20,117,0,1,retrograde,1135,0.9411276948590381
2,220408,3,20,117,0,2,retrograde,1040,0.9515096065873742
3,220408,3,20,117,0,3,retrograde,879,1.0
4,220408,3,20,117,0,4,retrograde,1478,0.8860911270983214
5,220408,3,20,117,0,5,retrograde,1256,0.9759129759129759
6,220408,3,20,117,0,6,retrograde,781,0.9049826187717266
7,220408,3,20,117,0,7,retrograde,1614,0.8098344204716508
8,220408,3,20,117,0,8,retrograde,458,0.8576779026217228
9,220408,3,20,117,0,9,retrograde,788,0.7665369649805448
10,220408,3,20,117,0,10,retrograde,439,0.620933521923621
11,220408,3,20,117,0,11,retrograde,776,0.9205219454329775
12,220408,3,20,117,0,12,retrograde,211,1.0
13,220408,3,20,117,0,13,retrograde,450,0.8620689655172413
14,220408,3,20,117,0,14,retrograde,1296,0.879837067209776
15,220408,3,20,117,0,15,retrograde,960,0.7901234567901234
16,220408,3,20,117,0,16,retrograde,774,0.6308068459657702
17,220408,3,20,117,0,17,retrograde,499,0.6397435897435897
18,220408,3,20,117,0,18,retrograde,644,0.971342383107089
19,220408,3,20,117,0,19,retrograde,1004,0.8745644599303136
20,220408,3,20,117,0,20,retrograde,0,
21,220408,3,20,117,0,21,retrograde,828,0.6529968454258676
22,220408,3,20,117,0,22,retrograde,711,0.6113499570077386
23,220408,3,20,117,0,23,retrograde,684,0.6298342541436464
24,220408,3,20,117,0,24,retrograde,2513,0.05456637859903592
0,220408,3,20,117,0,0,anterograde,0,
1,220408,3,20,117,0,1,anterograde,45,0.03731343283582089
2,220408,3,20,117,0,2,anterograde,53,0.0484903934126258
3,220408,3,20,117,0,3,anterograde,0,0.0
4,220408,3,20,117,0,4,anterograde,182,0.1091127098321343
5,220408,3,20,117,0,5,anterograde,31,0.024087024087024088
6,220408,3,20,117,0,6,anterograde,80,0.09269988412514485
7,220408,3,20,117,0,7,anterograde,316,0.15855494229804315
8,220408,3,20,117,0,8,anterograde,76,0.14232209737827714
9,220408,3,20,117,0,9,anterograde,240,0.23346303501945526
10,220408,3,20,117,0,10,anterograde,235,0.3323903818953324
11,220408,3,20,117,0,11,anterograde,67,0.07947805456702253
12,220408,3,20,117,0,12,anterograde,0,0.0
13,220408,3,20,117,0,13,anterograde,19,0.03639846743295019
14,220408,3,20,117,0,14,anterograde,141,0.09572301425661914
15,220408,3,20,117,0,15,anterograde,228,0.18765432098765433
16,220408,3,20,117,0,16,anterograde,396,0.32273838630806845
17,220408,3,20,117,0,17,anterograde,100,0.1282051282051282
18,220408,3,20,117,0,18,anterograde,19,0.02865761689291101
19,220408,3,20,117,0,19,anterograde,144,0.1254355400696864
20,220408,3,20,117,0,20,anterograde,0,
21,220408,3,20,117,0,21,anterograde,247,0.19479495268138802
22,220408,3,20,117,0,22,anterograde,89,0.0765262252794497
23,220408,3,20,117,0,23,anterograde,240,0.22099447513812154
24,220408,3,20,117,0,24,anterograde,24514,0.532288183436835
0,220408,3,20,117,0,0,stationary,0,
1,220408,3,20,117,0,1,stationary,26,0.02155887230514096
2,220408,3,20,117,0,2,stationary,0,0.0
3,220408,3,20,117,0,3,stationary,0,0.0
4,220408,3,20,117,0,4,stationary,8,0.004796163069544364
5,220408,3,20,117,0,5,stationary,0,0.0
6,220408,3,20,117,0,6,stationary,2,0.002317497103128621
7,220408,3,20,117,0,7,stationary,63,0.03161063723030607
8,220408,3,20,117,0,8,stationary,0,0.0
9,220408,3,20,117,0,9,stationary,0,0.0
10,220408,3,20,117,0,10,stationary,33,0.04667609618104668
11,220408,3,20,117,0,11,stationary,0,0.0
12,220408,3,20,117,0,12,stationary,0,0.0
13,220408,3,20,117,0,13,stationary,53,0.10153256704980843
14,220408,3,20,117,0,14,stationary,36,0.024439918533604887
15,220408,3,20,117,0,15,stationary,27,0.022222222222222223
16,220408,3,20,117,0,16,stationary,57,0.04645476772616137
17,220408,3,20,117,0,17,stationary,181,0.23205128205128206
18,220408,3,20,117,0,18,stationary,0,0.0
19,220408,3,20,117,0,19,stationary,0,0.0
20,220408,3,20,117,0,20,stationary,0,
21,220408,3,20,117,0,21,stationary,193,0.15220820189274448
22,220408,3,20,117,0,22,stationary,363,0.31212381771281167
23,220408,3,20,117,0,23,stationary,162,0.14917127071823205
24,220408,3,20,117,0,24,stationary,19027,0.41314543796412906
0,220408,3,20,117,1,0,retrograde,8255,0.20116483088020276
1,220408,3,20,117,1,1,retrograde,0,
2,220408,3,20,117,1,2,retrograde,5114,0.21894935137217963
3,220408,3,20,117,1,3,retrograde,4412,0.316931254938582
4,220408,3,20,117,1,4,retrograde,8345,0.6054999274415905
5,220408,3,20,117,1,5,retrograde,6676,0.586694788645751
6,220408,3,20,117,1,6,retrograde,0,
7,220408,3,20,117,1,7,retrograde,6264,0.49948170002392156
8,220408,3,20,117,1,8,retrograde,4401,0.43738819320214667
9,220408,3,20,117,1,9,retrograde,10221,0.8892465634243953
10,220408,3,20,117,1,10,retrograde,4785,0.5714797563597277
11,220408,3,20,117,1,11,retrograde,5513,0.5849957555178268
12,220408,3,20,117,1,12,retrograde,8390,0.5460462089163683
13,220408,3,20,117,1,13,retrograde,0,
14,220408,3,20,117,1,14,retrograde,766,0.5151311365164761
15,220408,3,20,117,1,15,retrograde,4438,0.5744983818770226
16,220408,3,20,117,1,16,retrograde,1240,0.2563042579578338
17,220408,3,20,117,1,17,retrograde,1516,0.4812698412698413
18,220408,3,20,117,1,18,retrograde,127,0.15356711003627568
19,220408,3,20,117,1,19,retrograde,186,0.18507462686567164
20,220408,3,20,117,1,20,retrograde,214,0.27365728900255754
21,220408,3,20,117,1,21,retrograde,763,0.8458980044345898
22,220408,3,20,117,1,22,retrograde,161,0.1831626848691695
23,220408,3,20,117,1,23,retrograde,1141,0.41521106259097523
24,220408,3,20,117,1,24,retrograde,522,0.2265625
0,220408,3,20,117,1,0,anterograde,13550,0.3301978750365533
1,220408,3,20,117,1,1,anterograde,0,
2,220408,3,20,117,1,2,anterograde,13840,0.592541850408871
3,220408,3,20,117,1,3,anterograde,6685,0.4802097550463329
4,220408,3,20,117,1,4,anterograde,5029,0.3648962414743869
5,220408,3,20,117,1,5,anterograde,4165,0.3660251340188066
6,220408,3,20,117,1,6,anterograde,0,
7,220408,3,20,117,1,7,anterograde,5846,0.46615102463918345
8,220408,3,20,117,1,8,anterograde,5478,0.5444245676803816
9,220408,3,20,117,1,9,anterograde,1191,0.10361927962415172
10,220408,3,20,117,1,10,anterograde,3093,0.3694016481547832
11,220408,3,20,117,1,11,anterograde,2503,0.2655984719864177
12,220408,3,20,117,1,12,anterograde,5168,0.3363488447770908
13,220408,3,20,117,1,13,anterograde,0,
14,220408,3,20,117,1,14,anterograde,567,0.3813046402151984
15,220408,3,20,117,1,15,anterograde,1577,0.20414239482200647
16,220408,3,20,117,1,16,anterograde,2225,0.45990078544853247
17,220408,3,20,117,1,17,anterograde,1506,0.4780952380952381
18,220408,3,20,117,1,18,anterograde,658,0.7956469165659008
19,220408,3,20,117,1,19,anterograde,819,0.8149253731343283
20,220408,3,20,117,1,20,anterograde,568,0.7263427109974424
21,220408,3,20,117,1,21,anterograde,139,0.1541019955654102
22,220408,3,20,117,1,22,anterograde,718,0.8168373151308305
23,220408,3,20,117,1,23,anterograde,1607,0.5847889374090247
24,220408,3,20,117,1,24,anterograde,1684,0.7309027777777778
0,220408,3,20,117,1,0,stationary,19231,0.468637294083244
1,220408,3,20,117,1,1,stationary,0,
2,220408,3,20,117,1,2,stationary,4403,0.18850879821894936
3,220408,3,20,117,1,3,stationary,2824,0.20285899001508512
4,220408,3,20,117,1,4,stationary,408,0.029603831084022637
5,220408,3,20,117,1,5,stationary,538,0.04728007733544248
6,220408,3,20,117,1,6,stationary,0,
7,220408,3,20,117,1,7,stationary,431,0.03436727533689499
8,220408,3,20,117,1,8,stationary,183,0.018187239117471676
9,220408,3,20,117,1,9,stationary,82,0.007134156951452932
10,220408,3,20,117,1,10,stationary,495,0.05911859548548907
11,220408,3,20,117,1,11,stationary,1408,0.1494057724957555
12,220408,3,20,117,1,12,stationary,1807,0.11760494630654084
13,220408,3,20,117,1,13,stationary,0,
14,220408,3,20,117,1,14,stationary,154,0.10356422326832548
15,220408,3,20,117,1,15,stationary,1710,0.22135922330097088
16,220408,3,20,117,1,16,stationary,1373,0.28379495659363374
17,220408,3,20,117,1,17,stationary,128,0.040634920634920635
18,220408,3,20,117,1,18,stationary,42,0.05078597339782346
19,220408,3,20,117,1,19,stationary,0,0.0
20,220408,3,20,117,1,20,stationary,0,0.0
21,220408,3,20,117,1,21,stationary,0,0.0
22,220408,3,20,117,1,22,stationary,0,0.0
23,220408,3,20,117,1,23,stationary,0,0.0
24,220408,3,20,117,1,24,stationary,98,0.042534722222222224
0,220408,3,20,118,0,0,retrograde,0,
1,220408,3,20,118,0,1,retrograde,15435,0.5633622892181911
2,220408,3,20,118,0,2,retrograde,14168,0.6284877789114137
3,220408,3,20,118,0,3,retrograde,10265,0.5483147267774158
4,220408,3,20,118,0,4,retrograde,17143,0.6833147321428571
5,220408,3,20,118,0,5,retrograde,15872,0.797027217033243
6,220408,3,20,118,0,6,retrograde,15998,0.7108958407394241
7,220408,3,20,118,0,7,retrograde,22023,0.7027346118255209
8,220408,3,20,118,0,8,retrograde,14025,0.6311597137842582
9,220408,3,20,118,0,9,retrograde,14473,0.6845615362784978
10,220408,3,20,118,0,10,retrograde,13208,0.621904134099256
11,220408,3,20,118,0,11,retrograde,12064,0.6326830291588
12,220408,3,20,118,0,12,retrograde,13861,0.5730527534314536
13,220408,3,20,118,0,13,retrograde,17340,0.7026786076103254
14,220408,3,20,118,0,14,retrograde,17663,0.6984459646486615
15,220408,3,20,118,0,15,retrograde,16237,0.7002328790753838
16,220408,3,20,118,0,16,retrograde,14501,0.7429932879028539
17,220408,3,20,118,0,17,retrograde,16329,0.8465446627611593
18,220408,3,20,118,0,18,retrograde,18419,0.9113805047006432
19,220408,3,20,118,0,19,retrograde,17389,0.9308388201916385
20,220408,3,20,118,0,20,retrograde,0,
21,220408,3,20,118,0,21,retrograde,17481,0.8435147654892878
22,220408,3,20,118,0,22,retrograde,20306,0.9515463917525773
23,220408,3,20,118,0,23,retrograde,20126,0.7607060513285709
24,220408,3,20,118,0,24,retrograde,30883,0.6875111308993767
0,220408,3,20,118,0,0,anterograde,0,
1,220408,3,20,118,0,1,anterograde,143,0.005219359077304913
2,220408,3,20,118,0,2,anterograde,76,0.0033713347824158276
3,220408,3,20,118,0,3,anterograde,26,0.0013888147000694407
4,220408,3,20,118,0,4,anterograde,0,0.0
5,220408,3,20,118,0,5,anterograde,44,0.0022095008536707843
6,220408,3,20,118,0,6,anterograde,16,0.0007109847138286527
7,220408,3,20,118,0,7,anterograde,57,0.0018188200006381825
8,220408,3,20,118,0,8,anterograde,4,0.00018000990054452994
9,220408,3,20,118,0,9,anterograde,58,0.002743354460315959
10,220408,3,20,118,0,10,anterograde,138,0.0064977869855918635
11,220408,3,20,118,0,11,anterograde,0,0.0
12,220408,3,20,118,0,12,anterograde,210,0.008681991069952042
13,220408,3,20,118,0,13,anterograde,137,0.005551728330023909
14,220408,3,20,118,0,14,anterograde,1,3.9542884257977775e-05
15,220408,3,20,118,0,15,anterograde,59,0.0025444195273417285
16,220408,3,20,118,0,16,anterograde,0,0.0
17,220408,3,20,118,0,17,anterograde,233,0.012079423505624968
18,220408,3,20,118,0,18,anterograde,129,0.006382978723404255
19,220408,3,20,118,0,19,anterograde,18,0.0009635458487233017
20,220408,3,20,118,0,20,anterograde,0,
21,220408,3,20,118,0,21,anterograde,274,0.013221385832850801
22,220408,3,20,118,0,22,anterograde,14,0.0006560449859418932
23,220408,3,20,118,0,23,anterograde,13,0.0004913633442945156
24,220408,3,20,118,0,24,anterograde,1271,0.028294746215494212
0,220408,3,20,118,0,0,stationary,0,
1,220408,3,20,118,0,1,stationary,11820,0.431418351704504
2,220408,3,20,118,0,2,stationary,8299,0.3681408863061704
3,220408,3,20,118,0,3,stationary,8430,0.4502964585225148
4,220408,3,20,118,0,4,stationary,7945,0.31668526785714285
5,220408,3,20,118,0,5,stationary,3998,0.20076328211308628
6,220408,3,20,118,0,6,stationary,6490,0.28839317454674723
7,220408,3,20,118,0,7,stationary,9259,0.2954465681738409
8,220408,3,20,118,0,8,stationary,8192,0.3686602763151973
9,220408,3,20,118,0,9,stationary,6611,0.31269510926118627
10,220408,3,20,118,0,10,stationary,7892,0.37159807891515206
11,220408,3,20,118,0,11,stationary,7004,0.3673169708411999
12,220408,3,20,118,0,12,stationary,10117,0.41826525549859433
13,220408,3,20,118,0,13,stationary,7200,0.2917696640596507
14,220408,3,20,118,0,14,stationary,7625,0.30151449246708056
15,220408,3,20,118,0,15,stationary,6892,0.29722270139727447
16,220408,3,20,118,0,16,stationary,5016,0.2570067120971461
17,220408,3,20,118,0,17,stationary,2727,0.1413759137332158
18,220408,3,20,118,0,18,stationary,1662,0.0822365165759525
19,220408,3,20,118,0,19,stationary,1274,0.06819763395963814
20,220408,3,20,118,0,20,stationary,0,
21,220408,3,20,118,0,21,stationary,2969,0.1432638486778614
22,220408,3,20,118,0,22,stationary,1020,0.04779756326148079
23,220408,3,20,118,0,23,stationary,6318,0.2388025853271346
